driver,lap,time_stamp,speed_kph,rpm,gear,throttle_pct,brake_pct,drs,sector,lat,long,sector_time_ms
NOR,8,77.2,109.7,12500,2,90,0,0,2,45.6117086271054,9.276846408216592,0
NOR,8,77.4,105.0,12500,2,100,0,0,2,45.61179870314978,9.276774326848107,0
NOR,8,77.6,107.0,12500,2,99,0,0,2,45.611885752512656,9.276704534006074,0
NOR,8,77.8,109.8,12500,2,98,0,0,2,45.611975223798396,9.276632658009932,0
NOR,8,78.0,105.7,12500,2,100,0,0,2,45.612067855834965,9.276558087165435,0
NOR,8,78.2,109.3,12500,2,100,0,0,2,45.61215776402207,9.276485553185491,0
NOR,8,78.4,109.8,12500,2,100,0,0,2,45.61225156100634,9.276409713708563,0
NOR,8,78.6,110.1,12500,2,100,0,0,2,45.61234651542101,9.27633275892272,0
NOR,8,78.8,112.1,12500,2,100,0,0,2,45.6124425220754,9.276254763231744,0
NOR,8,79.0,115.1,12500,2,100,0,0,2,45.61254100089331,9.276174557982253,0
NOR,8,79.2,116.9,12500,2,100,0,0,2,45.61264284742032,9.27609139075195,0
NOR,8,79.4,116.6,12500,2,100,0,0,2,45.61274709065321,9.276006030504082,0
NOR,8,79.6,121.8,12500,2,100,0,0,2,45.6128518117681,9.275920033554048,0
NOR,8,79.8,118.0,12500,2,100,0,0,2,45.612961980631205,9.275829291939932,0
NOR,8,80.0,122.5,12500,2,100,0,0,2,45.61306942577584,9.275740520787565,0
NOR,8,80.2,123.8,12500,2,100,0,0,2,45.61318171535673,9.275647453523497,0
NOR,8,80.4,126.0,11621,3,100,0,0,2,45.61329593028841,9.275552476832324,0
NOR,8,80.6,122.4,12500,2,100,0,0,2,45.613412923732874,9.275454855581915,0
NOR,8,80.8,127.5,11742,3,100,0,0,2,45.613527208786024,9.275359161980228,0
NOR,8,81.0,130.2,11839,3,100,0,0,2,45.61364694227643,9.275258547840663,0
NOR,8,81.2,130.5,11855,3,100,0,0,2,45.61376982212409,9.275154901818274,0
NOR,8,81.4,129.5,11763,3,100,0,0,2,45.61389362469162,9.275050073268403,0
NOR,8,81.6,135.6,12000,3,100,0,0,2,45.614017116254516,9.274945097028633,0
NOR,8,81.8,135.2,11943,3,100,0,0,2,45.614146983771,9.274834250544169,0
NOR,8,82.0,137.4,12008,3,100,0,0,2,45.61427702636571,9.274722784448963,0
NOR,8,82.2,141.2,12194,3,100,0,0,2,45.61440977576978,9.274608504879014,0
NOR,8,82.4,142.4,12360,3,100,0,0,2,45.61454671418764,9.274490088237217,0
NOR,8,82.6,146.0,12401,3,100,0,0,3,45.61468532717234,9.274369665357693,0
NOR,8,82.8,144.7,12309,3,100,0,0,3,45.61482788709037,9.274245217948861,0
NOR,8,83.0,147.8,12500,3,100,0,0,3,45.614969583002555,9.27412091638858,0
NOR,8,83.2,148.6,12500,3,100,0,0,3,45.61511465157328,9.273993017358325,0
NOR,8,83.4,153.4,12500,3,100,0,0,3,45.61526080506815,9.27386349733514,0
NOR,8,83.6,154.3,12500,3,100,0,0,3,45.615412018371494,9.273728779563035,0
NOR,8,83.8,157.0,12500,3,100,0,0,3,45.61556430443545,9.273592359943489,0
NOR,8,84.0,159.9,12500,3,100,0,0,3,45.61571946038191,9.273452586180328,0
NOR,8,84.2,162.4,12500,3,100,0,0,3,45.61587758264169,9.27330931268897,0
NOR,8,84.4,163.1,12500,3,100,0,0,3,45.61603820108651,9.273162907182988,0
NOR,8,84.6,166.6,12500,3,100,0,0,3,45.61619952623363,9.27301495899954,0
NOR,8,84.8,172.0,11733,4,100,0,0,3,45.61636422427135,9.27286297201711,0
NOR,8,85.0,173.1,11691,4,100,0,0,3,45.61653407515424,9.272705210931388,0
NOR,8,85.2,175.9,11785,4,100,0,0,3,45.616704767824565,9.272545606248881,0
NOR,8,85.4,176.5,11940,4,100,0,0,3,45.616877882890556,9.272382628852592,0
NOR,8,85.6,180.5,12056,4,100,0,0,3,45.6170510870775,9.272218429950716,0
NOR,8,85.8,183.9,12058,4,100,0,0,3,45.617227715991156,9.27204978990953,0
NOR,8,86.0,184.2,12204,4,100,0,0,3,45.61740702971577,9.271877328568468,0
NOR,8,86.2,184.6,12227,4,100,0,0,3,45.61758592116578,9.271703985440217,0
NOR,8,86.4,186.0,12244,4,100,0,0,3,45.617764286053166,9.271529846355119,0
NOR,8,86.6,190.8,12347,4,100,0,0,3,45.6179431019629,9.271353931695037,0
NOR,8,86.8,193.7,12465,4,100,0,0,3,45.618125455549354,9.271173132334443,0
NOR,8,87.0,198.1,12500,4,100,0,0,3,45.61830935962261,9.27098933034383,0
NOR,8,87.2,197.3,12500,4,100,0,0,3,45.61849601580209,9.27080124219222,0
NOR,8,87.4,200.8,12500,4,100,0,0,3,45.618680495686114,9.27061379582934,0
NOR,8,87.6,205.2,12500,4,99,0,0,3,45.6188665920359,9.270423112565634,0
NOR,8,87.8,207.2,12500,4,99,0,0,3,45.61905501770343,9.27022837769463,0
NOR,8,88.0,207.9,12500,4,100,0,0,3,45.61924328720014,9.270032097065682,0
NOR,8,88.2,208.9,12500,4,100,0,0,3,45.61943017152948,9.269835539027177,0
NOR,8,88.4,209.3,12500,4,100,0,0,3,45.61961581054676,9.269638559476755,0
NOR,8,88.6,212.2,11543,5,100,0,0,3,45.61979954177136,9.269441873152605,0
NOR,8,88.8,214.3,11669,5,99,0,0,3,45.61998338237739,9.269243314718041,0
NOR,8,89.0,216.5,11784,5,96,0,0,3,45.62016646862687,9.269043796150756,0
NOR,8,89.2,217.7,11684,5,97,0,0,3,45.62034872430723,9.26884339498594,0
NOR,8,89.4,217.8,11865,5,98,0,0,3,45.62052919079839,9.268643177590956,0
NOR,8,89.6,223.4,11886,5,56,0,0,3,45.62070676053237,9.2684444189921,0
NOR,8,89.8,219.1,11871,5,97,0,0,3,45.62088584213843,9.26824218543832,0
NOR,8,90.0,222.8,11843,5,90,0,0,3,45.62105834188392,9.268045677399074,0
NOR,8,90.2,224.7,12002,5,58,0,0,3,45.62123047730576,9.267847905095788,0
NOR,8,90.4,223.9,12055,5,51,0,0,3,45.62140076142962,9.267650606136755,0
NOR,8,90.6,226.2,11998,5,45,0,0,3,45.621566959228,9.267456459800915,0
NOR,8,90.8,228.8,12049,5,59,0,0,3,45.621731397600605,9.267262842984607,0
NOR,8,91.0,225.3,11916,5,43,0,0,3,45.62189404866821,9.267069859549677,0
NOR,8,91.2,226.9,11960,5,52,0,0,3,45.622050581928605,9.266882785010907,0
NOR,8,91.4,222.5,11968,5,49,0,0,3,45.62220459456447,9.266697473789808,0
NOR,8,91.6,222.7,11865,5,49,0,0,3,45.622352034647434,9.26651896330879,0
NOR,8,91.8,219.8,11898,5,49,0,0,3,45.622496033314206,9.26634363893108,0
NOR,8,92.0,219.0,11893,5,53,0,0,3,45.62263465507046,9.266174022207807,0
NOR,8,92.2,222.7,11878,5,57,0,0,3,45.62276932983776,9.266008535736912,0
NOR,8,92.4,223.5,11992,5,0,21,0,3,45.62290269335165,9.265844087530922,0
NOR,8,92.6,217.5,11671,5,55,0,0,3,45.62303299058994,9.265682994439521,0
NOR,8,92.8,216.6,11737,5,44,0,0,3,45.62315635212637,9.265530225199823,0
NOR,8,93.0,215.9,11698,5,59,0,0,3,45.62327589365809,9.265382104050367,0
NOR,8,93.2,212.9,11607,5,57,0,0,3,45.623391801175636,9.265238574073722,0
NOR,8,93.4,214.5,11773,5,0,25,0,3,45.62350290124023,9.265101258340401,0
NOR,8,93.6,210.7,11622,5,0,26,0,3,45.623611678854125,9.264967259491836,0
NOR,8,93.8,204.8,12500,4,46,0,0,3,45.623715530338394,9.264839953320443,0
NOR,8,94.0,209.9,12500,4,0,40,0,3,45.62381363228458,9.264720473276986,0
NOR,8,94.2,203.8,12500,4,0,25,0,3,45.62391132974946,9.26460247795454,0
NOR,8,94.4,202.4,12500,4,0,28,0,3,45.624003500200786,9.264492315587294,0
NOR,8,94.6,201.9,12500,4,0,36,0,3,45.62409243894887,9.264387343039864,0
NOR,8,94.8,199.0,12500,4,0,34,0,3,45.624178636738606,9.264287124798898,0
NOR,8,95.0,194.7,12413,4,0,37,0,3,45.62426119657884,9.264192823361315,0
NOR,8,95.2,193.6,12399,4,0,43,0,3,45.624339723268854,9.26410494793504,0
NOR,8,95.4,189.5,12349,4,0,37,0,3,45.62441565541679,9.264021956978336,0
NOR,8,95.6,189.9,12309,4,0,49,0,3,45.62448799443429,9.263944999660213,0
NOR,8,95.8,179.6,12086,4,52,0,0,3,45.624558521686986,9.263872252789486,0
NOR,8,96.0,184.8,12167,4,0,50,0,3,45.62462351224497,9.2638074980628,0
NOR,8,96.2,178.1,12005,4,0,34,0,3,45.62468868464894,9.263745057987578,0
NOR,8,96.4,176.9,11946,4,0,40,0,3,45.6247499012473,9.263688974430634,0
NOR,8,96.6,174.8,11801,4,0,43,0,3,45.62480923878305,9.263637274206884,0
NOR,8,96.8,171.0,11764,4,0,38,0,3,45.62486647643371,9.263590171059308,0
NOR,8,97.0,168.5,11653,4,0,39,0,3,45.62492115035995,9.26354799071936,0
NOR,8,97.2,167.0,12500,3,0,44,0,3,45.62497383923592,9.26351020853635,0
NOR,8,97.4,168.0,12500,3,0,59,0,3,45.625024930378316,9.263476518235782,0
NOR,8,97.6,161.0,12500,3,0,42,0,3,45.62507524278835,9.263446436235496,0
NOR,8,97.8,157.6,12500,3,0,28,0,3,45.62512249680714,9.263421220600277,0
NOR,8,98.0,159.2,12500,3,0,45,0,3,45.62516787901222,9.263399996812991,0
NOR,8,98.2,157.2,12500,3,0,48,0,3,45.62521287950059,9.263382064604977,0
NOR,8,98.4,153.4,12500,3,0,43,0,3,45.625256551075935,9.263367835082553,0
NOR,8,98.6,152.5,12500,3,0,50,0,3,45.62529845323488,9.263357314282437,0
NOR,8,98.8,151.5,12500,3,0,56,0,3,45.62533944939353,9.263350171232124,0
NOR,8,99.0,144.2,12247,3,0,37,0,3,45.62537958861765,9.26334636699312,0
NOR,8,99.2,148.3,12500,3,0,54,0,3,45.62541725782993,9.263345815426097,0
NOR,8,99.4,143.3,12210,3,0,43,0,3,45.625455514911344,9.263348388328847,0
NOR,8,99.6,138.1,12170,3,0,32,0,3,45.62549201688842,9.263353912259863,0
NOR,8,99.8,139.9,12177,3,0,49,0,3,45.6255268325312,9.26336208089837,0
NOR,8,100.0,137.7,12103,3,0,49,0,3,45.6255617383054,9.26337320991998,0
NOR,8,100.2,132.8,11824,3,0,29,0,3,45.62559578355728,9.263386985043235,0
NOR,8,100.4,130.9,11808,3,0,31,0,3,45.625628340152005,9.263402926297745,0
NOR,8,100.6,131.4,11794,3,0,41,0,3,45.625660212173536,9.263421212681543,0
NOR,8,100.8,127.5,11645,3,0,34,0,3,45.625691984739525,9.263442130759813,0
NOR,8,101.0,127.2,11664,3,0,33,0,3,45.625722647819934,9.2634649027417,0
NOR,8,101.2,127.2,11649,3,0,41,0,3,45.62575308084227,9.263490043777784,0
NOR,8,101.4,122.8,12500,2,0,31,0,3,45.625783392294004,9.26351762150931,0
NOR,8,101.6,120.8,12500,2,0,23,0,3,45.62581255449947,9.2635465568964,0
NOR,8,101.8,121.3,12500,2,0,32,0,3,45.62584115933074,9.263577234860083,0
NOR,8,102.0,118.2,12500,2,0,27,0,3,45.62586982757949,9.263610261250106,0
NOR,8,102.2,118.2,12500,2,0,27,0,3,45.625897717597255,9.263644575366966,0
NOR,8,102.4,118.2,12500,2,0,33,0,3,45.62592559820943,9.263681018902837,0
NOR,8,102.6,115.4,12500,2,0,28,0,3,45.62595347933952,9.263719586274275,0
NOR,8,102.8,112.5,12500,2,43,0,0,3,45.6259807173177,9.263759292417221,0
NOR,8,103.0,113.1,12500,2,0,25,0,3,45.626007299457825,9.263799950477736,0
NOR,8,103.2,110.1,12500,2,52,0,0,3,45.62603405039197,9.263842740744343,0
NOR,8,103.4,111.7,12500,2,0,25,0,3,45.62606016290541,9.263886292047182,0
NOR,8,103.6,108.1,12500,2,52,0,0,3,45.626086720505384,9.263932356972722,0
NOR,8,103.8,104.7,12500,2,42,0,0,3,45.62611250695091,9.263978757580533,0
NOR,8,104.0,106.3,12500,2,51,0,0,3,45.626137554842835,9.26402537190114,0
NOR,8,104.2,106.3,12500,2,53,0,0,3,45.626163072697906,9.264074386318306,0
NOR,8,104.4,107.8,12500,2,0,22,0,3,45.62618870965646,9.264125139829494,0
NOR,8,104.6,107.1,12500,2,0,22,0,3,45.62621482306585,9.264178349369491,0
NOR,8,104.8,105.7,12500,2,46,0,0,3,45.62624089558152,9.264232953321176,0
NOR,8,105.0,106.6,12500,2,0,24,0,3,45.62626677243908,9.264288561518885,0
NOR,8,105.2,104.7,12500,2,42,0,0,3,45.62629302909061,9.264346378097143,0
NOR,8,105.4,100.2,12366,2,54,0,0,3,45.62631897148969,9.26440483250343,0
NOR,8,105.6,103.2,12500,2,43,0,0,3,45.62634395633631,9.264462334558697,0
NOR,8,105.8,99.9,12483,2,49,0,0,3,45.6263698451028,9.26452311893645,0
NOR,8,106.0,99.6,12319,2,55,0,0,3,45.62639506181169,9.264583457573977,0
NOR,8,106.2,99.9,12398,2,45,0,0,3,45.626420382099006,9.264645124859415,0
NOR,8,106.4,96.8,12317,2,40,0,0,3,45.62644597168984,9.264708504969352,0
NOR,8,106.6,97.7,12350,2,44,0,0,3,45.626470940882754,9.264771331431257,0
NOR,8,106.8,96.8,12244,2,50,0,0,3,45.626496336069735,9.264836184615158,0
NOR,8,107.0,95.2,12112,2,53,0,0,3,45.62652167517075,9.264901814132783,0
NOR,8,107.2,96.8,12262,2,46,0,0,3,45.62654677547095,9.264967692095135,0
NOR,8,107.4,96.9,12257,2,45,0,0,3,45.62657250065785,9.265036066471694,0
NOR,8,107.6,95.1,12244,2,59,0,0,3,45.62659846213876,9.265105908603138,0
NOR,8,107.8,97.5,12370,2,55,0,0,3,45.6266241571906,9.265175826832463,0
NOR,8,108.0,94.0,12204,2,91,0,0,3,45.626650722106675,9.265248902752095,0
NOR,8,108.2,98.1,12231,2,43,0,0,3,45.62667652639491,9.265320619911666,0
NOR,8,108.4,100.7,12339,2,56,0,0,3,45.626703678274986,9.265396825372928,0
NOR,8,108.6,99.8,12354,2,56,0,0,3,45.62673180121324,9.265476519749352,0
NOR,8,108.8,97.9,12399,2,42,0,0,3,45.62675993973243,9.265556996020614,0
NOR,8,109.0,98.6,12408,2,43,0,0,3,45.62678778012477,9.265637308186324,0
NOR,8,109.2,96.9,12186,2,46,0,0,3,45.62681607662227,9.265719601196896,0
NOR,8,109.4,98.8,12396,2,48,0,0,3,45.62684414757243,9.265801866041889,0
NOR,8,109.6,99.7,12374,2,48,0,0,3,45.62687302355591,9.265887107853871,0
NOR,8,109.8,98.3,12361,2,91,0,0,3,45.62690242348654,9.265974505283944,0
NOR,8,110.0,99.6,12454,2,91,0,0,3,45.62693167611556,9.26606204130808,0
NOR,8,110.2,100.7,12466,2,59,0,0,3,45.62696159924147,9.266152145844291,0
NOR,8,110.4,100.3,12345,2,92,0,0,3,45.62699214371069,9.26624467497749,0
NOR,8,110.6,100.5,12484,2,92,0,0,3,45.62702283527118,9.266338181243912,0
NOR,8,110.8,99.5,12338,2,97,0,0,3,45.62705388583769,9.266433292658073,0
NOR,8,111.0,101.6,12500,2,93,0,0,3,45.627084936069174,9.266528888180202,0
NOR,8,111.2,103.5,12500,2,93,0,0,3,45.6271169210796,9.266627839923732,0
NOR,8,111.4,101.3,12500,2,100,0,0,3,45.62714982641797,9.266730116190548,0
NOR,8,111.6,101.2,12500,2,100,0,0,3,45.627182353003555,9.26683166342794,0
NOR,8,111.8,105.3,12500,2,97,0,0,3,45.62721514220011,9.26693445556551,0
NOR,8,112.0,102.2,12401,2,100,0,0,3,45.62724957819933,9.267042843294098,0
NOR,8,112.2,108.9,12500,2,94,0,0,3,45.627283336116605,9.267149502631693,0
NOR,8,112.4,108.1,12500,2,96,0,0,3,45.627319643977636,9.267264641084946,0
NOR,8,112.6,105.2,12500,2,100,0,0,3,45.62735603953061,9.267380471682896,0
NOR,8,112.8,112.0,12500,2,98,0,0,3,45.62739180950786,9.26749469213602,0
NOR,8,113.0,107.9,12500,2,100,0,0,3,45.62743023667293,9.26761779427232,0
NOR,8,113.2,107.5,12500,2,100,0,0,3,45.627467617346326,9.267737916540302,0
NOR,8,113.4,110.7,12500,2,100,0,0,3,45.62750522883465,9.267859131389203,0
NOR,8,113.6,111.2,12500,2,100,0,0,3,45.62754430682401,9.267985425974956,0
NOR,8,113.8,115.9,12500,2,100,0,0,3,45.627583927184176,9.268113822741714,0
NOR,8,114.0,111.8,12500,2,100,0,0,3,45.6276256203788,9.268249298114805,0
NOR,8,114.2,119.6,12500,2,100,0,0,3,45.62766619580336,9.268381480670177,0
NOR,8,114.4,119.4,12500,2,100,0,0,3,45.62771003085965,9.26852464147886,0
NOR,8,114.6,118.8,12500,2,100,0,0,3,45.62775417539282,9.26866917468224,0
NOR,8,114.8,121.7,12500,2,100,0,0,3,45.62779852497676,9.268814730812444,0
NOR,8,115.0,125.4,12500,2,100,0,0,3,45.62784435930333,9.26896551757516,0
NOR,8,115.2,129.4,11753,3,100,0,0,3,45.62789200278044,9.26912262993448,0
NOR,8,115.4,127.2,11636,3,100,0,0,3,45.6279416374054,9.269286703217164,0
NOR,8,115.6,130.9,11844,3,100,0,0,3,45.627990864591,9.269449819218837,0
NOR,8,115.8,131.5,11806,3,100,0,0,3,45.6280419759426,9.269619582496754,0
NOR,8,116.0,135.4,12093,3,100,0,0,3,45.628093766403786,9.26979201692482,0
NOR,8,116.2,138.2,12027,3,100,0,0,3,45.62814753520725,9.26997147857052,0
NOR,8,116.4,138.6,12049,3,100,0,0,3,45.6282028675586,9.270156627583312,0
NOR,8,116.6,141.0,12295,3,100,0,0,3,45.62825879622494,9.270344258280453,0
NOR,8,116.8,145.7,12439,3,100,0,0,3,45.62831613595569,9.270537136563787,0
NOR,8,117.0,148.9,12500,3,100,0,0,3,45.62837587864441,9.270738660853208,0
NOR,8,117.2,155.9,12500,3,100,0,0,3,45.62843734929619,9.270946627444868,0
NOR,8,117.4,157.5,12500,3,100,0,0,3,45.62850220802631,9.271166750593704,0
NOR,8,117.6,161.8,12500,3,100,0,0,3,45.628568182112744,9.271391415230545,0
NOR,8,117.8,166.5,12500,3,100,0,0,3,45.628636412669394,9.27162459758819,0
NOR,8,118.0,166.2,12500,3,100,0,0,3,45.62870706277264,9.271866981616732,0
NOR,8,118.2,172.3,11729,4,100,0,0,3,45.62877799556437,9.272111336343984,0
NOR,8,118.4,174.3,11784,4,100,0,0,3,45.62885189266704,9.27236702537212,0
NOR,8,118.6,176.6,11943,4,100,0,0,3,45.62892701385647,9.272628189855705,0
NOR,8,118.8,184.2,12064,4,100,0,0,3,45.62900344683631,9.272895274480467,0
NOR,8,119.0,189.3,12318,4,100,0,0,3,45.629083436720094,9.273176349460806,0
NOR,8,119.2,195.6,12474,4,100,0,0,3,45.629165889490196,9.273467861647244,0
NOR,8,119.4,197.4,12500,4,100,0,0,3,45.62925122166991,9.273771595060913,0
NOR,8,119.6,209.4,12500,4,100,0,0,3,45.62933745461565,9.274080800370424,0
NOR,8,119.8,214.5,11644,5,100,0,0,3,45.62942892422275,9.27441146741472,0
NOR,8,120.0,226.2,12105,5,100,0,0,3,45.62952253932098,9.274752988805295,0
NOR,8,120.2,227.3,12140,5,100,0,0,3,45.62962099520382,9.27511585020959,0
NOR,8,120.4,235.0,12217,5,100,0,0,3,45.62971958399293,9.27548333227977,0
NOR,8,120.6,247.8,12500,5,100,0,0,3,45.62982094342114,9.275865871992309,0
NOR,8,120.8,250.8,12500,5,100,0,0,3,45.62992703694918,9.27627194600469,0
NOR,8,121.0,260.4,11784,6,100,0,0,3,45.630033355679586,9.27668533399703,0
NOR,8,121.2,270.9,11960,6,100,0,0,3,45.630142422063386,9.277116900263957,0
NOR,8,121.4,272.0,11985,6,100,0,0,3,45.630254241316116,9.27756822017554,0
NOR,8,121.6,289.3,12500,6,100,0,0,3,45.63036451809377,9.278023266344874,0
NOR,8,121.8,302.0,11561,7,100,0,0,3,45.63047932101987,9.278508995386378,0
NOR,8,122.0,306.2,11848,7,100,0,0,3,45.630596064944505,9.279017460679546,0
NOR,8,122.2,318.9,12157,7,51,0,0,3,45.6307108346235,9.279534056394237,0
NOR,9,0.0,336.1,11444,8,0,100,0,1,45.63081081081081,9.28,0
NOR,9,0.2,330.0,12305,7,0,100,0,1,45.630927737164164,9.280567517522034,0
NOR,9,0.4,316.0,11996,7,0,100,0,1,45.63103686822849,9.281124010460507,0
NOR,9,0.6,299.5,11636,7,0,100,0,1,45.63113566059213,9.281655703630895,0
NOR,9,0.8,287.6,12482,6,0,100,0,1,45.63122374550414,9.28215803620684,0
NOR,9,1.0,283.2,12277,6,0,100,0,1,45.631302899323686,9.282638431344534,0
NOR,9,1.2,268.7,11933,6,0,100,0,1,45.6313753221041,9.283109062726815,0
NOR,9,1.4,263.5,11876,6,0,100,0,1,45.63143873066529,9.283553152536273,0
NOR,9,1.6,251.2,12500,5,0,100,0,1,45.63149565704409,9.283986005661523,0
NOR,9,1.8,244.4,12500,5,0,97,0,1,45.63154486703511,9.284395846289499,0
NOR,9,2.0,233.0,12283,5,0,97,0,1,45.63158783027175,9.284791729608292,0
NOR,9,2.2,226.1,12029,5,0,91,0,1,45.63162411583903,9.285166207782915,0
NOR,9,2.4,222.6,12007,5,0,98,0,1,45.63165484380626,9.285526759752269,0
NOR,9,2.6,218.0,11813,5,0,100,0,1,45.63168065686278,9.28587874255426,0
NOR,9,2.8,206.5,12500,4,0,95,0,1,45.63170156130055,9.286220417295986,0
NOR,9,3.0,196.2,12500,4,0,73,0,1,45.631717278857906,9.286541147381104,0
NOR,9,3.2,195.4,12500,4,0,89,0,1,45.631728454189904,9.286843066199586,0
NOR,9,3.4,189.4,12297,4,0,83,0,1,45.63173588062855,9.287141010424182,0
NOR,9,3.6,184.8,12189,4,0,83,0,1,45.63173949004967,9.287427002202683,0
NOR,9,3.8,176.5,11980,4,0,67,0,1,45.63173955508352,9.287703288536147,0
NOR,9,4.0,175.4,11779,4,0,80,0,1,45.6317363853541,9.28796457827992,0
NOR,9,4.2,171.7,11710,4,0,81,0,1,45.6317300681233,9.288221615983524,0
NOR,9,4.4,165.8,12500,3,0,73,0,1,45.63172079006493,9.288470656078738,0
NOR,9,4.6,162.4,12500,3,0,75,0,1,45.63170889652196,9.28870861953973,0
NOR,9,4.8,155.1,12500,3,0,60,0,1,45.63169443198957,9.288939156328837,0
NOR,9,5.0,155.7,12500,3,0,62,0,1,45.63167799452955,9.289156971129769,0
NOR,9,5.2,149.6,12482,3,0,52,0,1,45.631658893748856,9.28937330128864,0
NOR,9,5.4,150.1,12500,3,0,67,0,1,45.63163806623376,9.289578956265471,0
NOR,9,5.6,144.6,12354,3,0,58,0,1,45.6316147315061,9.289782947336839,0
NOR,9,5.8,143.2,12367,3,0,64,0,1,45.631589929175945,9.28997722912904,0
NOR,9,6.0,137.9,12058,3,0,55,0,1,45.631563100430306,9.29016750899974,0
NOR,9,6.2,139.4,12100,3,0,61,0,1,45.63153513668455,9.290348631864637,0
NOR,9,6.4,134.5,11933,3,0,52,0,1,45.63150472248927,9.290529691512184,0
NOR,9,6.6,130.6,11827,3,0,47,0,1,45.63147333132297,9.29070237793636,0
NOR,9,6.8,125.5,12500,2,0,36,0,1,45.63144092438034,9.290868130620224,0
NOR,9,7.0,123.9,12500,2,0,30,0,1,45.631408013878314,9.291025493385185,0
NOR,9,7.2,126.9,11618,3,0,50,0,1,45.63137379831865,9.291179094235634,0
NOR,9,7.4,121.9,12500,2,0,39,0,1,45.6313369876887,9.291334533466278,0
NOR,9,7.6,120.2,12500,2,0,32,0,1,45.63129993668628,9.291482064434927,0
NOR,9,7.8,117.1,12500,2,0,27,0,1,45.63126177709906,9.291625816828283,0
NOR,9,8.0,119.1,12500,2,0,43,0,1,45.631223069650595,9.291764130321992,0
NOR,9,8.2,115.5,12500,2,0,28,0,1,45.631182122353366,9.291903139346779,0
NOR,9,8.4,115.4,12500,2,0,34,0,1,45.63114090252846,9.292036290074291,0
NOR,9,8.6,115.5,12500,2,53,0,0,1,45.63109825840024,9.29216760945993,0
NOR,9,8.8,113.4,12500,2,93,0,0,1,45.63105410708553,9.292297350600926,0
NOR,9,9.0,107.8,12500,2,100,0,0,1,45.63100931725893,9.292423109900161,0
NOR,9,9.2,109.9,12500,2,95,0,0,1,45.63096540779003,9.292541180462326,0
NOR,9,9.4,107.3,12500,2,100,0,0,1,45.63091933085949,9.29265999810537,0
NOR,9,9.6,105.6,12500,2,100,0,0,1,45.63087310309008,9.292774400294368,0
NOR,9,9.8,106.6,12500,2,100,0,0,1,45.63082634165584,9.292885611399642,0
NOR,9,10.0,103.5,12500,2,100,0,0,1,45.63077790890102,9.29299637516926,0
NOR,9,10.2,103.0,12500,2,100,0,0,1,45.63072972935501,9.29310242026059,0
NOR,9,10.4,117.8,12500,2,54,0,1,1,45.6306806146481,9.293206573037738,0
NOR,9,10.6,118.4,12500,2,57,0,1,1,45.63062309298493,9.293323842107089,0
NOR,9,10.8,110.4,12500,2,53,0,1,1,45.63056374448438,9.293439892205878,0
NOR,9,11.0,114.9,12500,2,43,0,1,1,45.63050709151449,9.293546323727973,0
NOR,9,11.2,110.8,12500,2,49,0,1,1,45.63044674465013,9.29365534748965,0
NOR,9,11.4,116.6,12500,2,42,0,1,1,45.63038727286986,9.293758692773135,0
NOR,9,11.6,112.3,12500,2,55,0,1,1,45.63032327991547,9.29386564936537,0
NOR,9,11.8,112.1,12500,2,46,0,1,1,45.630260316705765,9.293966862515934,0
NOR,9,12.0,113.7,12500,2,58,0,1,1,45.63019622153043,9.294066052080716,0
NOR,9,12.2,111.5,12500,2,45,0,1,1,45.63012990845551,9.294164838304871,0
NOR,9,12.4,110.5,12500,2,43,0,1,1,45.63006357249609,9.29425998431664,0
NOR,9,12.6,109.3,12500,2,90,0,1,1,45.62999660890768,9.29435251547587,0
NOR,9,12.8,111.2,12500,2,43,0,1,1,45.62992919810655,9.294442293367618,0
NOR,9,13.0,110.5,12500,2,58,0,1,1,45.6298594382207,9.294531829280919,0
NOR,9,13.2,113.3,12500,2,54,0,1,1,45.629788909736625,9.294619049042172,0
NOR,9,13.4,111.3,12500,2,41,0,1,1,45.62971536913159,9.294706640306424,0
NOR,9,13.6,114.2,12500,2,54,0,1,1,45.6296419313854,9.294790865496667,0
NOR,9,13.8,108.9,12500,2,96,0,1,1,45.629565381476844,9.294875382130263,0
NOR,9,14.0,113.1,12500,2,57,0,1,1,45.62949124012978,9.29495420365179,0
NOR,9,14.2,111.2,12500,2,93,0,1,1,45.62941308868919,9.29503420743367,0
NOR,9,14.4,115.0,12500,2,54,0,1,1,45.629335139864054,9.295110998446109,0
NOR,9,14.6,113.3,12500,2,91,0,1,1,45.62925335940738,9.29518848495215,0
NOR,9,14.8,110.3,12500,2,100,0,1,1,45.62917167466581,9.295262873512499,0
NOR,9,15.0,117.1,12500,2,44,0,1,1,45.62909108358528,9.295333448616592,0
NOR,9,15.2,115.1,12500,2,93,0,1,1,45.629004349102516,9.295406410413598,0
NOR,9,15.4,113.6,12500,2,99,0,1,1,45.628917957144346,9.295476128560859,0
NOR,9,15.6,117.2,12500,2,91,0,1,1,45.62883160635283,9.295542987646423,0
NOR,9,15.8,120.4,12500,2,54,0,1,1,45.62874142132444,9.29560992093993,0
NOR,9,16.0,115.8,12500,2,100,0,1,1,45.62864764636544,9.29567650744201,0
NOR,9,16.2,117.5,12500,2,97,0,1,1,45.6285564085603,9.295738461320449,0
NOR,9,16.4,118.8,12500,2,98,0,1,1,45.62846273733787,9.295799273613378,0
NOR,9,16.6,118.9,12500,2,100,0,1,1,45.62836700757773,9.295858605999323,0
